time;host;consumer_group;cpu;pxqtime;iowait;oth_wait;reqs
2019-01-07 18:00:00;2;fp_dm_prior;0.43142842241730284;0.017364894337267782;0.16660536208001808;0.05611773217640194;0.012181896980985398
2019-01-07 20:00:00;2;fp_dm_prior;0.4315219135212892;0.01731781357658385;0.16680614552729875;0.05614400612813521;0.012176883570841577
2019-01-07 22:00:00;2;fp_dm_prior;0.43161540462527564;0.017270732815899928;0.16700692897457942;0.056170280079868476;0.012171870160697757
2019-01-08 00:00:00;2;fp_dm_prior;0.4317088957292621;0.017223652055215997;0.16720771242186008;0.05619655403160175;0.012166856750553935
2019-01-08 02:00:00;2;fp_dm_prior;0.43180238683324845;0.017176571294532067;0.16740849586914072;0.05622282798333502;0.012161843340410115
2019-01-08 04:00:00;2;fp_dm_prior;0.43189587793723483;0.017129490533848143;0.1676092793164214;0.05624910193506829;0.012156829930266295
2019-01-08 06:00:00;2;fp_dm_prior;0.43198936904122126;0.017082409773164213;0.16781006276370206;0.056275375886801565;0.012151816520122474
2019-01-08 08:00:00;2;fp_dm_prior;0.4320828601452077;0.01703532901248029;0.16801084621098272;0.056301649838534834;0.012146803109978652
2019-01-08 10:00:00;2;fp_dm_prior;0.43217635124919407;0.01698824825179636;0.1682116296582634;0.0563279237902681;0.012141789699834832
2019-01-08 12:00:00;2;fp_dm_prior;0.4322698423531805;0.01694116749111243;0.16841241310554403;0.05635419774200137;0.012136776289691013
2019-01-08 14:00:00;2;fp_dm_prior;0.43236333345716693;0.016894086730428505;0.1686131965528247;0.05638047169373464;0.012131762879547193
2019-01-08 16:00:00;2;fp_dm_prior;0.4324568245611533;0.016847005969744575;0.16881398000010536;0.056406745645467916;0.01212674946940337
2019-01-08 18:00:00;2;fp_dm_prior;0.43255031566513974;0.01679992520906065;0.169014763447386;0.05643301959720119;0.01212173605925955
2019-01-08 20:00:00;2;fp_dm_prior;0.43264380676912617;0.01675284444837672;0.1692155468946667;0.05645929354893446;0.01211672264911573
2019-01-08 22:00:00;2;fp_dm_prior;0.43273729787311255;0.01670576368769279;0.16941633034194734;0.05648556750066773;0.01211170923897191
2019-01-09 00:00:00;2;fp_dm_prior;0.4328307889770989;0.016658682927008867;0.169617113789228;0.056511841452401;0.012106695828828088
2019-01-09 02:00:00;2;fp_dm_prior;0.43292428008108536;0.016611602166324936;0.16981789723650867;0.056538115404134275;0.012101682418684267
2019-01-09 04:00:00;2;fp_dm_prior;0.4330177711850718;0.016564521405641013;0.1700186806837893;0.05656438935586754;0.012096669008540447
2019-01-09 06:00:00;2;fp_dm_prior;0.4331112622890582;0.016517440644957082;0.17021946413107;0.05659066330760081;0.012091655598396627
2019-01-09 08:00:00;2;fp_dm_prior;0.43320475063739916;0.016470687187014818;0.17039052674240923;0.056616954342061945;0.012086642188016253
2019-01-09 10:00:00;2;fp_dm_prior;0.43329823898574016;0.01642393372907256;0.17056158935374846;0.05664324537652308;0.01208162877763588
2019-01-09 12:00:00;2;fp_dm_prior;0.43339172733408116;0.016377180271130297;0.17073265196508772;0.05666953641098421;0.012076615367255504
2019-01-09 14:00:00;2;fp_dm_prior;0.4334852156824221;0.01633042681318804;0.17090371457642695;0.05669582744544535;0.012071601956875129
2019-01-09 16:00:00;2;fp_dm_prior;0.4335787040307631;0.016283673355245776;0.17107477718776617;0.05672211847990648;0.012066588546494755
2019-01-09 18:00:00;2;fp_dm_prior;0.4336721923791041;0.01623691989730351;0.17124583979910543;0.05674840951436762;0.012061575136114382
2019-01-09 20:00:00;2;fp_dm_prior;0.43376568072744504;0.016190166439361255;0.17141690241044466;0.05677470054882875;0.012056561725734006
2019-01-09 22:00:00;2;fp_dm_prior;0.43385916907578603;0.01614341298141899;0.17158796502178392;0.056800991583289884;0.01205154831535363
2019-01-10 00:00:00;2;fp_dm_prior;0.43395265742412703;0.016096659523476733;0.17175902763312315;0.05682728261775102;0.012046534904973257
2019-01-10 02:00:00;2;fp_dm_prior;0.434046145772468;0.01604990606553447;0.17193009024446237;0.05685357365221215;0.012041521494592883
2019-01-10 04:00:00;2;fp_dm_prior;0.43413963412080897;0.016003152607592205;0.17210115285580163;0.05687986468667329;0.012036508084212508
2019-01-10 06:00:00;2;fp_dm_prior;0.43423312246914997;0.01595639914964995;0.17227221546714086;0.056906155721134416;0.012031494673832133
2019-01-10 08:00:00;2;fp_dm_prior;0.4343266108174909;0.015909645691707684;0.17244327807848012;0.056932446755595556;0.012026481263451759
2019-01-10 10:00:00;2;fp_dm_prior;0.4344200991658319;0.01586289223376542;0.17261434068981935;0.05695873779005669;0.012021467853071385
